"","comid","rsp_loc","FromNode","ToNode","Hydrosq","rch_lgt","rch_slp","rvr_lgt","rvr_slp","cat_are","wsd_are","rch_are","rch_lgtm","crsp_mss","csar_rch","clgt_rch","crsp_sta","crsp_wsa","rch_wdt","d50m","order","bkf_wdt","doc_annual","do_annual","nitrates","res_time","hz_exchng","aer_resp","anb_resp"
"86",23099598,3.59108051224597,50019224,50019223,50005103,1.349,0,10293.11,0.034539,3.49,13920.63,151176.5935,1349,1993479085,59283775.19,10293109,33.62604825,0.143203223,112.065687814671,0.0039397065,7,2.08876282225064,2.26329021819326,10.8990012577206,0.443580497392508,3156599.73112883,4.62479e-05,3.55534272992369,0.0357377823222791
"87",23099600,3.28525116233472,50019225,50019224,50005120,0.748,0,10291.76,0.034543,2.86,13917.13,83814.05441,748,1992936198,59132598.6,10291760,33.70283473,0.143200229,112.050855321973,0.0037967678,7,2.08871243631576,2.28010772483091,10.898966908742,0.443570682114296,2275889.82878017,4.25872e-05,3.25199572737109,0.0332554349636279
"88",23099602,7.87158686132183,50019226,50019225,50005136,3.337,0,10289.19,0.034537,12.61,13912.94,373854.4895,3337,1992657495,59047220.57,10289190,33.74684661,0.143223323,112.033096327109,0.0057393197,7,2.08865194351152,2.29701235579308,10.8989257767451,0.589325091488884,1211449.51771019,0.000101596800000001,7.78881601618534,0.0827708451364911
"89",23099606,10.3783435821533,50019227,50140810,50005180,0.212,0,10271.95,0.034468,0.23,13886.27,23727.03727,212,1988780158,58564675.33,10271946,33.9586986,0.143219177,111.919998586803,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"90",23099608,7.04330126053586,50019228,50019227,50005193,4.265,0,10271.73,0.034468,19.4,13886.04,477334.6737,4265,1988533911,58540948.3,10271734,33.96825588,0.143203816,111.91902266101,0.0053740144,7,2.08826324847028,2.28411775518841,10.8986614119495,0.587716685185204,1489481.2634447,9.03220999999994e-05,6.97027965358295,0.0730216069529073
"91",23099610,0.122952660795359,50019229,50019659,50030518,0.669,0.02,105.48,0.018771,0.26,114.31,5985.226965,669,5530.078299,267909.1426,105481,0.020641618,4.84e-05,8.94642459850869,0.0003711876,4,1.12431497265944,2.66790943038076,9.77171451415849,2.21308732017509,1860840.73390104,9.71599999999993e-07,0.119559581792063,0.00339307900329573
"92",23099612,1.47810709476471,50019230,50019229,50031387,0.051,0.02,104.81,0.018701,0.04,114.05,455.7185566,51,4794.178718,261923.9157,104812,0.018303707,4.2e-05,8.93570745442401,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"93",23099614,0.0129139124592434,50019231,50019230,50032311,1.179,0.01,104.76,0.018519,2.18,114.01,10533.39013,1179,4120.577886,261468.1971,104761,0.015759385,3.61e-05,8.93405763816115,0.000148117,4,1.12378774041029,2.5517580656823,9.77135554772282,2.216791772962,14461350.1416605,1.403e-07,0.0126096077450565,0.000304304714186864
"94",23099616,0.00603383679731646,50019232,50019231,50033315,0.996,0.01,103.58,0.018633,20.67,111.83,8808.286963,996,3984.550608,250934.807,103582,0.015878828,3.56e-05,8.84372405279376,8.94725e-05,4,1.1199027364092,2.59041031408922,10.586194342627,2.26756621156027,48011164.0065726,5.58999999999995e-08,0.00593317984565598,0.000100656951660482
"95",23099618,0.00554002697966121,50019233,50019232,50034387,1.593,0.01,102.59,0.018715,1.2,91.16,12651.40187,1593,3931.402842,242126.52,102586,0.016236977,4.31e-05,7.94174803059827,8.63766e-05,4,1.07886804471105,2.36924216885856,9.96377192850797,2.35651771939204,43767011.6646325,5.61999999999999e-08,0.00544731446447566,9.27125151855547e-05
"96",23099620,0.00425333528906555,50019234,50019233,50035549,0.518,0.01,100.99,0.018913,0.24,89.96,4085.259207,518,3861.313734,229475.1181,100993,0.016826721,4.29e-05,7.88654540474924,8.70007e-05,4,1.07620349825279,2.2076531214231,9.96196185382648,2.37212890109259,39383765.3476017,4.83999999999997e-08,0.0041939492684068,5.93860206587494e-05
"97",23099622,0.0333175317955901,50019235,50019234,50036817,3.532,0.02,98.86,0.018916,4.18,88.51,27618.54096,3532,3837.353959,224074.6547,98863,0.017125337,4.34e-05,7.8193747940979,0.0002127323,4,1.07294437111877,2.21937500691543,9.95974218815327,2.38903987416635,5725947.46727343,3.71899999999998e-07,0.0328415472017225,0.000475984593867583
"98",23099624,0.0128190618079292,50019236,50019235,50038219,1.392,0.01,89.77,0.018269,0.89,74.94,9971.798142,1392,2679.860558,188379.0224,89769,0.014225897,3.58e-05,7.16350217356043,0.0001268382,4,1.03952063376195,2.49578840302229,10.0293659432879,2.68564248749735,15143088.0189744,1.092e-07,0.0125700910888883,0.00024897071904089
"99",23099626,0.0106850516565727,50019237,50019236,50039799,1.368,0.01,87.5,0.017943,1.14,68.35,9336.140217,1368,2531.09692,176780.5161,87495,0.014317737,3.7e-05,6.82469018749612,0.0001313662,4,1.02102531430292,2.00820244699774,10.0599079466827,2.80595758202691,11663449.4058668,1.114e-07,0.0105693028227578,0.000115748833814832
"100",23099628,0.0110934390370431,50019238,50019237,50041566,1.949,0.01,86.13,0.018112,5.38,67.21,13184.4585,1949,2431.339779,167444.3759,86127,0.014520283,3.62e-05,6.76453384457058,0.0001513245,4,1.01765989666957,1.84075411873728,10.0819150362745,3.0315352176462,9135971.77017124,1.54600000000001e-07,0.0109928930715134,0.000100545965529679
"101",23099630,0.0179213018588875,50019239,50019238,50043546,1.123,0.02,84.18,0.018413,1.36,61.84,7270.49094,1123,2285.078793,154259.9174,84178,0.014813173,3.7e-05,6.47442727570362,0.000181527,4,1.00090974217975,1.74343827974405,10.1191495193063,3.3375457388016,5623664.6452136,2.26900000000002e-07,0.01777501642742,0.00014628543146749
"102",23099632,0.0146087433115545,50019240,50019239,50045810,1.303,0.02,83.06,0.01842,1.53,60.47,8337.539088,1303,2154.78213,146989.4265,83055,0.014659436,3.56e-05,6.39852480638022,0.0001732111,4,0.996437657655124,1.67914261998833,10.1160893196591,3.37452215815703,6298946.94132355,2.10000000000001e-07,0.0144962455259303,0.000112497785624204
"103",23099634,0.0269568032685923,50019241,50019240,50048383,0.173,0.03,31.08,0.021236,0.04,22.62,659.6466546,173,1431.016702,52468.12356,31079,0.027274021,6.33e-05,3.81318166387588,0.0001994356,3,0.798923078471881,1.97875845933656,9.94774630342283,3.98523450884788,1861824.12021143,2.97300000000002e-07,0.0266609484877549,0.000295854780837386
"104",23099636,0.0112132285729513,50019242,50019241,50051338,0.723,0.03,28.46,0.021434,0.44,20.15,2593.887343,723,1412.087986,48925.15741,28461,0.028862206,7.01e-05,3.58801011749273,0.0001397926,3,0.775684249552108,2.0778912497737,9.88820370499477,4.11255632546079,3900590.2355544,1.471e-07,0.0110727340311737,0.000140494541777589
"105",23099638,0.0167526632406007,50019243,50019242,50054808,0.885,0.03,26.18,0.020626,0.35,18.09,3000.454739,885,1382.648471,44857.67906,26184,0.030823005,7.64e-05,3.38999910075211,0.0001563708,3,0.754100052119602,2.15585474067575,9.98527402516688,4.31165759705097,2786036.34328886,1.87300000000001e-07,0.0165322885627164,0.000220374677884336
"106",23099640,0.0166913018212806,50019244,50019243,50058924,0.933,0.03,22.92,0.020506,0.24,16.25,2989.5212,933,1329.956106,39685.13923,22917,0.033512698,8.18e-05,3.20389144651844,0.0001548583,3,0.732555553074478,2.27014718565765,10.091512352199,4.55364950140544,2523486.3873102,1.78899999999999e-07,0.0164513263976795,0.000239975423601141
"107",23099642,0.0112169701831908,50019245,50019244,50063893,1.198,0.03,18.99,0.020537,1.04,13.67,3504.135903,1198,1277.002044,33234.71401,18988,0.038423741,9.34e-05,2.92519098955455,0.0001169342,3,0.697770052431964,2.39082876848987,10.21858580965,4.90513953171254,4498634.46845993,1.112e-07,0.0110401985630496,0.000176771620141194
"108",23099644,0.0110837214040016,50019246,50019245,50070169,0.247,0.03,17.79,0.020236,0.19,12.63,692.9821581,247,1237.696256,29730.57811,17790,0.041630413,9.8e-05,2.80585306208927,0.0001214943,3,0.68186981885048,2.4866198865168,10.3001351395107,5.15654896756439,3617552.00449189,1.10699999999999e-07,0.0108946646478111,0.00018905675619044
"109",23099646,0.0231286705623454,50019247,50019246,50078305,0.151,0.04,17.54,0.018814,0.1,12.44,420.2793986,151,1230.015435,29037.59595,17543,0.04235941,9.89e-05,2.78355462882474,0.0001665647,3,0.678826696855722,2.48560574663262,10.3175084242184,5.2074471771652,1710693.59974596,2.10000000000001e-07,0.022737750772297,0.000390919790048414
"110",23099648,0.014689651033182,50019248,50019247,50089454,0.251,0.03,17.39,0.016676,0.23,12.34,695.7309823,251,1220.294931,28617.31655,17392,0.042641836,9.89e-05,2.77175382165383,0.0001331749,3,0.677251054618885,2.49533419763276,10.3309887658587,5.23542969150279,2922655.95742214,1.36000000000001e-07,0.0144398278537382,0.000249823179443883
"111",23099650,0.0182660056878873,50019249,50019248,50106293,5.025,0.03,17.14,0.015169,3.43,12.11,13789.906,5025,1210.074886,27921.58557,17141,0.04333833,9.99e-05,2.74443884667073,0.0001385651,3,0.673436213464195,2.53057612301932,10.3430016834049,5.29034286599568,2869838.95339437,1.596e-07,0.0179430827677879,0.000322922920099472
"112",23099652,0.0168327310171265,50019250,50019249,50137442,2.744,0.05,6.33,0.017378,1.77,4.57,4509.75876,2744,868.1948847,7615.26708,6332,0.114007148,0.000189977,1.64313853548245,0.000119517,2,0.477829914925721,2.99548301021918,10.5744702459673,6.87013575231377,1759838.55637898,1.18499999999999e-07,0.0163451928651069,0.000487538152019678
"113",23099654,0.253864258527756,50155214,50019250,50219490,1.904,0.03,1.9,0.015789,2.11,2.11,2080.322841,1904,528.1196156,2080.322841,1904,0.253864259,0.000250294,1.0939718200022,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"114",23099656,5.46564113314295,50019251,50019228,50005207,8.076,0,10032.29,0.034858,43.72,13663.15,896191.9919,8076,1985132644,57534227.72,10032290,34.50350726,0.145290994,110.969766447957,0.0047526754,7,2.08501345303408,2.30593430893935,11.6343163962671,0.579680888820916,1802782.45949616,6.90345000000007e-05,5.42096781634231,0.0446733168006386
"115",23099658,49.0607068638287,50019252,50019251,50005221,0.214,0.01,10024.21,0.034887,1.19,13619.43,23707.50253,214,1980234380,56638035.73,10024214,34.9629777,0.145397743,110.782711075711,0.0561029065,7,2.08436975196802,2.41051576066401,11.664635285076,0.574776658525296,33140.4547687203,0.000694216900000004,48.6210571554163,0.439649708412383
"116",23099660,84.4623157807246,50019253,50019252,50005237,0.138,0.02,10024,0.034886,0.09,13618.24,15287.31154,138,1979071273,56614328.22,10024000,34.95707421,0.14532504,110.777615582597,0.1893727134,7,2.08435217961691,2.40755020767243,10.8960012744628,0.574714016332986,14035.6821114,0.00120329110000001,83.4604797848246,1.00183599589997
"117",23099662,35.8518104553223,50019254,50019253,50005253,0.125,0,10023.86,0.034885,0.04,13618.15,13847.15383,125,1977780072,56599040.91,10023862,34.94370293,0.145231186,110.777230165114,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"118",23099664,7.1845531463623,50019255,50019254,50005269,6.918,0,10013.67,0.034916,43.12,13603.88,765934.1605,6918,1977282313,56561494.81,10013665,34.95809861,0.145346939,110.716111915722,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"119",23099666,9.25701713562012,50019256,50019255,50005284,3.179,0,9999.81,0.034963,51.28,13553.93,351285.6051,3179,1971775189,55782747.5,9999812,35.3474018,0.145476271,110.501937284666,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"120",23099668,11.465968132019,50019257,50019256,50005300,0.215,0,9996.63,0.034974,2.17,13502.65,23710.55784,215,1968523332,55431461.9,9996633,35.5127443,0.145787926,110.281670501958,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"121",23099670,12.0685482025146,50019258,50019257,50005315,0.18,0,9996.42,0.034975,2.11,13500.48,19849.01753,180,1968251468,55407751.34,9996418,35.5230346,0.145791221,110.272340638968,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"122",23099672,6.6344108581543,50019259,50019258,50005328,2.591,0,9996.24,0.034975,9.55,13498.37,285692.1281,2591,1968011919,55387902.32,9996238,35.53143984,0.145796264,110.263268248343,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"123",23099674,12.1349401473999,50019260,50019259,50005341,0.4,0,9993.65,0.034984,2.23,13488.82,44088.873,400,1966116520,55102210.19,9993647,35.6812642,0.145758971,110.222197676377,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"124",23099676,5.78864848570261,50019261,50019260,50005354,0.878,0,9993.25,0.034986,1.23,13486.59,96766.65003,878,1965581504,55058121.32,9993247,35.70011939,0.145743402,110.212605113016,0.0048031427,7,2.08240114259384,2.39939544794335,10.8995352347133,0.40846842745425,1944209.89302407,7.1160600000001e-05,5.72244135046294,0.0662071352396625
"125",23099678,0.0939282736330337,50019262,50019261,50005367,6.925,0,9985.24,0.035008,53.62,13461.46,762473.4203,6925,1965020443,54935296.94,9985235,35.7697246,0.145973798,110.104456884364,0.0006258384,7,2.08202666800286,2.33365173079412,10.8992804664445,0.406722089572152,149957754.831347,1.17500000000001e-06,0.0929474088966066,0.000980864736427033
"126",23099680,1.19031266914628,50019263,50019262,50005381,0.355,0,9973.92,0.035045,0.09,13383.64,38967.96864,355,1964926901,54156172.76,9973916,36.28260272,0.146815582,109.768945965552,0.001865103,7,2.08086218358264,2.84005619063916,10.908210338154,0.479460982048554,12641118.3111002,1.21495e-05,1.16755796557276,0.0227547035735169
"127",23099682,5.61554193496704,50019264,50019263,50005395,0.948,0,9971.27,0.035055,2.02,13380.55,104048.3212,948,1964880517,54114204.49,9971269,36.30988455,0.14684602,109.75560499138,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"128",23099684,4.16695928573608,50019265,50019264,50005410,2.258,0,9540.25,0.0355,2.5,12961.69,243713.7158,2258,1964026511,52934258.12,9540251,37.10312718,0.151525496,107.933447233288,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"129",23099686,3.44005060195923,50019266,50019265,50005424,4.459,0,9502.18,0.035589,33.64,12895.77,479985.3507,4459,1962978251,52568548.23,9502176,37.34130612,0.15221877,107.644151301311,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"130",23099688,0.0419084458797937,50019267,50019266,50005437,2.67,0,9497.72,0.035605,3.63,12862.13,287014.9781,2670,1961327078,52088562.88,9497717,37.65369918,0.152488513,107.496249212921,8.0117e-06,7,2.07287991108383,2.31362209017794,10.9222247580993,0.446063443770712,318317399.076785,5.24600000000006e-07,0.0414799353658932,0.000428510513900515
"131",23099690,4.42012691497803,50019268,50019267,50005450,3.9,0,9494.37,0.035618,11.07,12854.62,419106.4981,3900,1961308003,51800549.29,9494367,37.86268736,0.152576117,107.46320552095,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"132",23099692,6.71492052078247,50019269,50019268,50005465,0.56,0,9471.66,0.035703,0.25,12764.84,59957.79183,560,1959453734,51300831.48,9471656,38.19536015,0.153503979,107.067468166919,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"133",23099694,0.094189951188687,50019270,50019269,50005480,5.032,0,8327.3,0.03846,7.45,11314.32,505617.7316,5032,1947867842,46196306.17,8327302,42.16501282,0.172159515,100.480466108084,0.0001552933,7,2.04712924731804,2.54649477967275,10.9429645893649,0.453542727266094,317045349.403929,1.07820000000001e-06,0.092960130692998,0.00122982049568901
"134",23099696,8.75239849090576,50019271,50019270,50005496,0.219,0,8322.27,0.038483,0.64,11306.87,21997.59379,219,1947820218,45690688.44,8322270,42.63057276,0.172268737,100.445633694579,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"135",23099698,0.0701957587701987,50019272,50019271,50005512,4.721,0,8322.05,0.038485,15.94,11306.23,474189.8092,4721,1947627686,45668690.85,8322051,42.64689112,0.17226146,100.442640916197,0.000280173,7,2.04698565648082,2.4739660702061,10.9477278021355,0.453208703849776,317371131.753614,8.64100000000008e-07,0.0693539514048792,0.000841807365319504
"136",23099700,8.20986080169678,50019273,50019272,50005528,0.304,0,8317.33,0.038506,0.09,11290.29,30511.89508,304,1947594400,45194501.04,8317330,43.09361438,0.172501716,100.368075064769,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"137",23099702,0.133018844281992,50019274,50019273,50005544,1.364,0,8317.03,0.038508,2.99,11290.2,136901.4811,1364,1947343902,45163989.14,8317026,43.11718116,0.172480904,100.367653759355,0.0006038441,7,2.04670063194208,2.56661889702083,10.9475339931874,0.452212459764218,215803748.488452,1.4571e-06,0.131308504660095,0.00171033962189631
"138",23099704,6.38327407836914,50019275,50019274,50005562,0.269,0,8315.66,0.038514,0.21,11287.21,26995.13878,269,1947325691,45027087.66,8315662,43.24787128,0.172524981,100.353661323214,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"139",23099706,144.053741455078,50019276,50019275,50005578,0.036,0,8315.39,0.038515,0,11287,3612.696238,36,1947153374,45000092.52,8315393,43.26998601,0.172512924,100.352678344147,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"140",23099708,6.06759023666382,50019277,50019276,50005592,0.177,0,8315.36,0.038515,0.99,11287,17762.42317,177,1946632951,44996479.83,8315357,43.26189424,0.172466816,100.352678344147,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"141",23099710,5.95155906677246,50019278,50019277,50005608,0.621,0,8315.18,0.038516,0.32,11286.01,62316.13537,621,1946525176,44978717.4,8315180,43.27658254,0.172472395,100.348045023818,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"142",23099712,4.95487451553345,50019279,50019278,50005625,0.77,0,8314.56,0.038519,4.94,11285.69,77266.84575,770,1946154298,44916401.27,8314559,43.32836655,0.172444423,100.346547304641,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"143",23099714,1.81239613228447,50019280,50019279,50005641,1.405,0,8313.79,0.038523,3.54,11280.75,140954.4355,1405,1945771451,44839134.42,8313789,43.39449179,0.172486001,100.323423758888,0.0026022083,7,2.04653252492999,2.44556672624139,10.9474196100368,0.451619994382634,6509441.85691146,2.14910999999999e-05,1.79096989618669,0.0214262360977795
"144",23099716,5.82300686405198,50019281,50019280,50005659,0.208,0,8312.38,0.038529,0.13,11277.21,20863.82805,208,1945515985,44698179.99,8312384,43.52561974,0.172517492,100.306850646915,0.0045158889,7,2.04646948056138,2.54968238621567,10.9473767370734,0.45155885517715,1226937.46361616,6.59978000000003e-05,5.74513244043571,0.0778744236162708
"145",23099718,0.0948578605221684,50019282,50019281,50005679,3.282,0,8312.18,0.03853,3.4,11277.08,329205.0999,3282,1945394495,44677316.16,8312176,43.54322646,0.172508707,100.306242055831,0.0001613561,7,2.04646712442735,2.4452305850219,10.9473751623864,0.451557966840666,316970610.775047,1.1326e-06,0.0937523051497962,0.00110555537237221
"146",23099720,0.201580589251242,50019283,50019282,50005698,1.055,0,8308.89,0.038545,3.85,11273.68,105806.2796,1055,1945363267,44348111.06,8308894,43.86575259,0.172557964,100.290321839619,0.0007969124,7,2.04640651259458,2.49177502010398,10.9473339718168,0.451514919944092,89154277.2043777,2.23960000000002e-06,0.19910670525645,0.00247388399479207
"147",23099722,50.4112930297852,50019284,50019283,50005717,0.032,0,7329.08,0.040754,0.02,10064.31,3023.205358,32,1925875757,38517712.9,7329079,49.99974329,0.191356959,94.4751708558812,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"148",23099724,8.92598866609331,50019285,50019284,50005733,1.392,0,7329.05,0.040754,1.37,10064.29,131509.2907,1392,1925723353,38514689.69,7329047,49.99971098,0.191342196,94.4750720940803,0.0058057451,7,2.02361630914831,2.55863006129587,10.9943920010133,0.448450905869052,829274.618621884,0.0001164756,8.80762898841324,0.118359677680071
